timestamp,edge_node,edge_node_location,provider,bytes,user_id,user_location,execution_time,subarea
27919625,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,76094,74,"(2853.591986498821363905393797, 4697.366665399679691932712445)",609,3
27922065,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72473,48,"(4908.935369714932662034651412, 5372.751811575058576675046545)",747,4
27922137,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,71498,78,"(9035.769142903076363550438749, 5785.018523262918265600961012)",810,5
27922817,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,74775,87,"(489.7795369190399545930877345, 3032.848819715674589308339969)",1406,0
27929791,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,75582,33,"(5031.516942611984100787261928, 2904.016254902429990622968413)",740,1
27931716,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,84988,3,"(8551.526063248880359095642285, 6340.264592613029250246659343)",1240,5
27931984,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,80355,71,"(6304.095568977103726798642506, 3394.942742904627396056936416)",990,4
27931996,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,75263,45,"(7376.308030725457493809210295, 1679.234006056609784599635796)",781,2
27933573,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72529,16,"(3229.074742666354847128940558, 5524.227134279329657058391263)",1031,3
27935864,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,58795,22,"(3158.965614812314309455594658, 2727.721323063356875955424942)",916,0
27937121,1,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,68354,41,"(4463.279863380517246247458099, 8015.316684218402247743755747)",775,7
27939094,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,59848,19,"(4920.410578000522581478430619, 3665.453882264725343092061699)",739,4
27939924,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,71315,52,"(4701.233934542283278917196316, 4109.858751379585022667314721)",735,4
27941987,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,78963,92,"(7658.926644072128269858959947, 3124.316170491910538395778989)",1171,2
27944667,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,71419,53,"(4698.246619773300682681508798, 5484.804722219657553285222242)",953,4
27947233,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,69986,79,"(4907.174630153105363354353978, 4904.519010107831507586185691)",898,4
27948583,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,76312,83,"(6452.631180748656677471321808, 2828.994612045488769339914031)",753,1
27949079,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,56868,26,"(6235.600862232692890354960993, 5421.926273846797153764727415)",640,4
27951625,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,71374,10,"(6375.163741952715490109478071, 4574.645204369856888741082804)",777,4
27954729,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,65508,28,"(2092.468640432326684889802414, 5008.894204893314960773824327)",1125,3
27955055,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,65886,89,"(3676.747324088165991781577497, 5560.489081895952594212665156)",786,4
27959356,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,91218,68,"(3689.991421439222391818361599, 3576.533338700792290625717742)",953,4
27961687,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,56948,56,"(5893.872072102030569626484143, 6402.273462487505284463531701)",671,4
27962709,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,75335,66,"(5052.213527088601280368462968, 6294.902727513520503824900836)",812,4
27962745,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,90098,31,"(1961.393739031493740531710983, 5359.070854223864391003520422)",843,3
27963281,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,73689,72,"(3442.704758842976585560498330, 5962.094190135165988648889824)",758,4
27963560,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72938,70,"(5649.243332692475969139331116, 5755.243113180124268505176798)",854,4
27965010,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,79152,91,"(5635.696503497430263793877062, 4009.580007852459110932256733)",1140,4
27965664,1,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,74368,67,"(6371.382397480159339504476892, 7175.402579355474836847810753)",798,7
27965732,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,86732,15,"(5583.816361944982582764911749, 4911.053063656512795546787985)",1055,4
27966213,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,77251,80,"(8914.995071864887768587432178, 3868.684514852546373670817492)",734,5
27966945,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,76272,23,"(4628.944147267856197337938872, 3756.119803579737007544321613)",728,4
27967057,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,91154,60,"(5674.183082862014847638627832, 5412.956666744576880073372733)",672,4
27967904,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,70429,44,"(2970.784118103327069407852455, 3929.730296270708495187885592)",843,3
27968307,5,"(3195, 813)",dwvuenmgxoclebjqxuolmboggnkcragj,70923,51,"(2497.675154861126644088259651, 1389.214022154057005895821505)",796,0
27968844,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,68791,93,"(6081.909674213664127859876050, 4980.655043656841717908655809)",791,4
27969486,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,72291,34,"(8319.512528123972378984563919, 3365.834038024391123843844052)",859,5
27971818,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,84641,43,"(3745.755398699326154632723736, 3639.517007317994917556000619)",838,4
27976075,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,439,69,"(4139.752983956818404266599643, 3652.247726263040383491430554)",122,4
27979160,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,73473,54,"(5925.241968980766207975826178, 6224.692716359921589214377294)",968,4
27982753,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72473,48,"(4947.157807734362505094155636, 5325.612883120427318350437748)",747,4
27982911,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,75326,88,"(7404.085747953062144835443324, 2646.631985108246401887114146)",2450,2
27984937,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,69013,30,"(4304.661508559383358291865258, 7052.256142400361971608556730)",1328,7
27985754,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,74051,4,"(7187.660339882091200815152461, 4432.010048778358197428695036)",2081,5
27987337,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,80433,13,"(7730.259945033299061455218100, 5879.042569268663649360134907)",828,5
27989462,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,75909,40,"(5305.500719385104185225196875, 2976.488773610290708032668023)",683,1
27990197,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,77247,12,"(5310.124206788409866431519139, 1547.009182357643471862685630)",875,1
27991414,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,82117,77,"(2088.230488225972760982855430, 9319.937055693003409015008831)",765,6
27992672,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,80355,71,"(6267.452402677039744231882014, 3346.565974642311081343724572)",990,4
27994261,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72529,16,"(3365.288814357644620187606762, 5409.583093364504206910414259)",1031,4
27996396,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,89926,29,"(8170.928207631963138604665863, 1598.451081254981500459040929)",1438,2
27999782,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,59848,19,"(4955.885814249554745894743022, 3714.693510178381987301903315)",739,4
27999849,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,76336,35,"(1713.630973858303959819974726, 4996.829819318095122711022553)",794,3
28000612,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,71315,52,"(4754.669160086372250359368991, 4138.628701241417283724230892)",735,4
28001982,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,66752,2,"(2552.541710308013330701997375, 3541.787693645289322311564532)",779,3
28002017,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,83111,75,"(8824.113153402247751853195592, 3877.478687312500550280710151)",984,5
28005355,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,71419,53,"(4698.395326058879027191262176, 5545.492540028840886370890013)",953,4
28007921,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,69986,79,"(4951.519082724571704388724779, 4863.087103681298685215946926)",898,4
28008846,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,69221,86,"(2121.459448634459688266398471, 3778.094629264903409132186167)",1546,3
28009767,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,56868,26,"(6252.967035176333494473918249, 5480.076504983840498274565701)",640,4
28012313,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,71374,10,"(6352.918575402576654301614416, 4631.109227509875738819774002)",777,4
28012782,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72979,57,"(4929.303398653138418089127640, 7556.796292610004939019321181)",859,7
28014922,0,"(8980, 9162)",dwvuenmgxoclebjqxuolmboggnkcragj,65353,18,"(8914.021860139851596471210555, 9148.430775013597292203926139)",909,8
28015743,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,65886,89,"(3721.544295104095583205199080, 5519.546869794040412220541649)",786,4
28020044,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,91218,68,"(3736.232161239468805702534541, 3537.229047246475150559278608)",953,4
28020311,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,76173,36,"(3317.558342639660194395622534, 3348.290508860756488387230293)",741,3
28020540,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,68616,25,"(6856.043315029665521417147138, 6338.008303309024789562001163)",843,5
28022375,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,56948,56,"(5946.435269051420537191255615, 6432.607332508648996840914574)",671,4
28023397,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,75335,66,"(5079.093688619639398412968654, 6240.492340085518315667098518)",812,4
28023969,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,73689,72,"(3475.099904870586330114528136, 6013.412684441311031790099620)",758,4
28024248,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72938,70,"(5708.438285195920933745019303, 5741.864363533206772528736581)",854,4
28025698,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,79152,91,"(5670.881555893543059800364408, 4059.027408510964887565394629)",1140,4
28026420,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,86732,15,"(5616.987422467936933954391392, 4860.232653506824904469370562)",1055,4
28027128,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,80385,21,"(8058.306070989052072827789746, 4911.899527837102706174946394)",1671,5
28027633,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,76272,23,"(4673.732261408039107817087256, 3797.071704338626673780555197)",728,4
28027745,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,91154,60,"(5727.742614005733549247046682, 5384.418797733996813184840534)",672,4
28029532,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,68791,93,"(6029.733465124328293038290059, 4949.660261046442456794140364)",791,4
28029985,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,75591,1,"(6277.467219920096121676221749, 3327.574246142423712727278664)",843,1
28032506,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,84641,43,"(3688.089464175838610910225433, 3658.429261005296360378228000)",838,4
28032542,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,65300,55,"(3115.484625490366419734317786, 2655.238266806300525839469706)",781,0
28035476,5,"(3195, 813)",dwvuenmgxoclebjqxuolmboggnkcragj,79611,8,"(1873.205533564168473569429189, 1823.454528872638955939867689)",765,0
28036763,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,439,69,"(4196.272791934617949654293332, 3674.350772436648826844810636)",122,4
28039848,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,73473,54,"(5972.244428875333977615258960, 6263.082846704315434547036517)",968,4
28040037,5,"(3195, 813)",dwvuenmgxoclebjqxuolmboggnkcragj,82744,9,"(3419.272328830634043669419634, 1561.344685568333162707246006)",1171,1
28043033,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,86714,32,"(7016.044904616322890396950860, 5467.883087267270792058064040)",900,5
28043441,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72473,48,"(4985.380245753792348153659859, 5278.473954665796060025828950)",747,4
28047083,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,75205,6,"(6753.915717957810980689412947, 6100.895577188259710139206380)",750,5
28054949,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72529,16,"(3411.720247999906349410493644, 5370.504258761560302134015802)",1031,4
28060470,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,59848,19,"(4991.361050498586910311055425, 3763.933138092038631511744930)",739,4
28061300,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,71315,52,"(4808.104385630461221801541666, 4167.398651103249544781147063)",735,4
28062690,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,68833,42,"(7441.957864720783002629246023, 2759.964457194083303377703110)",706,2
28066043,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,71419,53,"(4698.544032344457371701015553, 5606.180357838024219456557784)",953,4
28066970,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,61426,95,"(4691.539540901665496543363679, 6984.462164193485905713000815)",728,7
28068239,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,74261,20,"(2710.862550048434006673373068, 8152.419746198216114693743494)",726,6
28068609,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,69986,79,"(4995.863535296038045423095580, 4821.655197254765862845708161)",898,4
28070455,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,56868,26,"(6270.333208119974098592875504, 5538.226736120883842784403986)",640,4
28070924,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,74358,49,"(3319.965793380728723260870011, 5709.157388016028849352425272)",734,3
28073001,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,71374,10,"(6330.673408852437818493750762, 4687.573250649894588898465201)",777,4
28076431,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,65886,89,"(3766.341266120025174628820664, 5478.604657692128230228418141)",786,4
28080724,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,79651,64,"(9585.082118777477941579572850, 4818.881350317248203893191041)",1266,5
28080732,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,91218,68,"(3782.472901039715219586707483, 3497.924755792158010492839474)",953,4
28083063,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,56948,56,"(5998.998466000810504756027088, 6462.941202529792709218297447)",671,4
28084085,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,75335,66,"(5105.973850150677516457474339, 6186.081952657516127509296199)",812,4
28084657,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,73689,72,"(3507.495050898196074668557943, 6064.731178747456074931309416)",758,4
28084936,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72938,70,"(5767.633237699365898350707489, 5728.485613886289276552296364)",854,4
28086386,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,79152,91,"(5706.066608289655855806851748, 4108.474809169470664198532516)",1140,4
28086397,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72106,7,"(1221.780096386468047965098207, 6683.022987307512115622804195)",751,6
28087108,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,86732,15,"(5650.158482990891285143871035, 4809.412243357137013391953139)",1055,4
28088321,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,76272,23,"(4718.520375548222018296235640, 3838.023605097516340016788781)",728,4
28088433,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,91154,60,"(5781.302145149452250855465532, 5355.880928723416746296308336)",672,4
28090220,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,68791,93,"(5977.557256034992458216704068, 4918.665478436043195679624919)",791,4
28090392,1,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,66701,84,"(3528.204045379136370352986593, 9267.498546219295615648829137)",811,7
28091363,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,71083,50,"(7415.918828053673999470351337, 5902.508423240917420996809305)",859,5
28091373,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,72272,38,"(5003.611391782064249374801232, 969.8715406071312835497410696)",809,1
28093194,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,84641,43,"(3630.423529652351067187727130, 3677.341514692597803200455381)",838,4
28097451,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,439,69,"(4252.792599912417495041987020, 3696.453818610257270198190717)",122,4
28097663,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,76094,74,"(3019.086985726941617723111238, 4631.724189254393425818337793)",609,3
28100536,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,73473,54,"(6019.246888769901747254691742, 6301.472977048709279879695740)",968,4
28100618,1,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,85146,82,"(7162.692013371625749805516633, 8124.017239253847141004647803)",1078,8
28102437,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,73099,62,"(8022.923496386019017129963453, 2049.613303578159924877795016)",862,2
28104129,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72473,48,"(5023.602683773222191213164083, 5231.335026211164801701220152)",747,4
28110046,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,71498,78,"(8979.732711550447486539576335, 5605.659356666220137410398226)",810,5
28112187,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,77383,47,"(4397.580915532754925131650575, 2383.944407374793317286748968)",765,1
28112456,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,71753,99,"(6496.149623648552404796763148, 3041.604467176114245717009264)",828,1
28115637,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72529,16,"(3458.151681642168078633380526, 5331.425424158616397357617345)",1031,4
28119625,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,84988,3,"(8429.858042995578114460097121, 6483.466146824713843085808587)",1240,5
28120285,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,76357,27,"(3907.086623567902148927189210, 7096.477853035188838664396556)",906,7
28121158,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,59848,19,"(5026.836286747619074727367828, 3813.172766005695275721586546)",739,4
28121988,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,71315,52,"(4861.539611174550193243714340, 4196.168600965081805838063234)",735,4
28123648,1,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,73609,73,"(5452.555884658197299416032131, 9411.230157668789445646135421)",781,7
28126731,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,71419,53,"(4698.692738630035716210768930, 5666.868175647207552542225555)",953,4
28127658,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,61426,95,"(4957.929269183610022742134561, 6580.632208015304732129340740)",728,4
28128576,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,69009,11,"(6276.542008753918408346750690, 3319.949086217357467130049832)",781,1
28129297,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,69986,79,"(5040.207987867504386457466382, 4780.223290828233040475469395)",898,4
28130173,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,75263,45,"(7411.212805374199106239528577, 1484.155098853087217350190285)",781,2
28131143,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,56868,26,"(6287.699381063614702711832760, 5596.376967257927187294242271)",640,4
28132767,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,65508,28,"(2223.401036144117711665540164, 4888.253261606340558104859713)",1125,3
28133689,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,71374,10,"(6308.428242302298982685887107, 4744.037273789913438977156400)",777,4
28136771,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,70723,39,"(857.1927980791367371851346033, 2501.317858590632801943481353)",802,0
28137119,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,65886,89,"(3811.138237135954766052442248, 5437.662445590216048236294634)",786,4
28138518,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,56808,24,"(3759.352594079078979371824532, 2344.740789362959919664393437)",783,1
28140164,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,78963,92,"(7599.568783325097182045111662, 3313.394904612213101436536877)",1171,2
28140783,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,90098,31,"(1791.417810440488172723567100, 5412.039837068783902760868335)",843,3
28141420,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,91218,68,"(3828.713640839961633470880425, 3458.620464337840870426400340)",953,4
28143751,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,56948,56,"(6051.561662950200472320798560, 6493.275072550936421595680320)",671,4
28144773,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,75335,66,"(5132.854011681715634501980025, 6131.671565229513939351493880)",812,4
28145345,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,73689,72,"(3539.890196925805819222587749, 6116.049673053601118072519213)",758,4
28145624,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72938,70,"(5826.828190202810862956395676, 5715.106864239371780575856146)",854,4
28145942,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,70429,44,"(3023.749481590242907953746733, 4099.707352706860729584584560)",843,3
28146831,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,61638,59,"(2956.173227247422257656119097, 2954.955843637582627658612353)",713,0
28147074,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,79152,91,"(5741.251660685768651813339095, 4157.922209827976440831670412)",1140,4
28147796,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,86732,15,"(5683.329543513845636333350678, 4758.591833207449122314535716)",1055,4
28149009,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,76272,23,"(4763.308489688404928775384025, 3878.975505856406006253022365)",728,4
28149121,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,91154,60,"(5834.861676293170952463884382, 5327.343059712836679407776137)",672,4
28150908,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,68791,93,"(5925.381046945656623395118077, 4887.670695825643934565109475)",791,4
28153882,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,84641,43,"(3572.757595128863523465228827, 3696.253768379899246022682762)",838,4
28154122,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,77251,80,"(8771.954377924418127223706345, 3746.827417570406528224365218)",734,5
28157949,6,"(5031, 74)",dwvuenmgxoclebjqxuolmboggnkcragj,80579,97,"(5010.870281587887795364158219, 307.6498847118207072378058594)",812,1
28158139,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,439,69,"(4309.312407890217040429680708, 3718.556864783865713551570799)",122,4
28159553,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,77355,81,"(726.5982339337332026718720651, 9278.472694024320329325827161)",1015,6
28161224,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,73473,54,"(6066.249348664469516894124524, 6339.863107393103125212354963)",968,4
28163522,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,80718,98,"(3248.073456619900838793382745, 8528.810551264874648095180151)",707,6
28164817,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72473,48,"(5061.825121792652034272668307, 5184.196097756533543376611354)",747,4
28167663,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,72291,34,"(8340.520327415794300162674332, 3179.103042606076788061539286)",859,2
28173663,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,74051,4,"(7350.383040764811015547961128, 4338.036036953636657594203656)",2081,5
28175246,4,"(7286, 6318)",dwvuenmgxoclebjqxuolmboggnkcragj,80433,13,"(7757.359233521955428934527988, 6064.987240728774528001649632)",828,5
28175962,1,"(6729, 8448)",dwvuenmgxoclebjqxuolmboggnkcragj,70785,90,"(5891.714471084293184981741785, 8860.715210556491099446039349)",765,7
28175992,3,"(4910, 1586)",dwvuenmgxoclebjqxuolmboggnkcragj,75582,33,"(5162.332759368666008195472513, 2695.444553832313031168156467)",740,1
28176325,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,72529,16,"(3504.583115284429807856267408, 5292.346589555672492581218888)",1031,4
28177887,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,76336,35,"(1593.838440918760178623709642, 5128.538886947960013031523431)",794,3
28180020,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,66752,2,"(2729.285236372864902904214843, 3563.217939517960383241871424)",779,3
28181088,9,"(7580, 1731)",dwvuenmgxoclebjqxuolmboggnkcragj,75326,88,"(7371.440666413773860248513553, 2842.101732077677008653612429)",2450,2
28181846,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,59848,19,"(5062.311522996651239143680232, 3862.412393919351919931428161)",739,4
28182065,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,58795,22,"(3366.501530816378090499500925, 2436.209702627131047268412188)",916,1
28182676,2,"(6608, 4304)",dwvuenmgxoclebjqxuolmboggnkcragj,71315,52,"(4914.974836718639164685887014, 4224.938550826914066894979405)",735,4
28186884,7,"(3645, 2009)",dwvuenmgxoclebjqxuolmboggnkcragj,69221,86,"(2296.252399259484194535640553, 3744.257462483422677712737115)",1546,3
28187419,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,71419,53,"(4698.841444915614060720522308, 5727.555993456390885627893327)",953,4
28188346,8,"(5315, 6204)",dwvuenmgxoclebjqxuolmboggnkcragj,61426,95,"(4991.346717708607282660301756, 6529.973472558533233030692053)",728,4
