id,time-taken
1086795,906
1086857,2125
1086897,906
1086981,977
1087041,799
1087051,689
1087135,709
1087140,968
1087476,812
1087529,1343
1087546,890
1087749,796
1087901,715
1087968,746
1088022,843
1088089,814
1088173,875
1088304,2033
1088365,911
1088572,1946
1088690,983
1088723,1010
1088748,850
1088795,987
1088852,1000
1088903,677
1088985,758
1089185,1220
1089240,1187
1089246,750
1089282,859
1089304,781
1089407,843
1089571,877
1089710,754
1089740,723
1090148,937
1090321,677
1090417,657
1090473,784
1090740,921
1090832,1562
1090836,1546
1090951,953
1091083,960
1091112,916
1091118,1046
1091129,828
1091384,843
1091540,937
1091968,817
1092145,946
1092250,957
1092284,1047
1092333,1203
1092406,812
1092596,2174
1092623,1703
1092662,787
1092694,920
1092714,920
1092718,888
1092859,812
1092866,1431
1092895,986
1092919,1437
1093047,828
1093097,1015
1093259,968
1093316,796
1093362,820
1093364,812
1093449,890
1093473,921
1093492,968
1093496,925
1093718,862
1093725,859
1093762,749
1093841,832
1093907,916
1093982,790
1094049,796
1094114,890
1094117,831
1094153,797
1094208,875
1094278,831
1094290,844
1094354,891
1094390,906
1094461,893
1094478,863
1094492,906
1094509,921
1094555,1062
1094807,1040
1095194,1906
1095336,756
1095482,865
1095562,850
1095632,874
1095643,781
1095779,781
1095791,812
1095940,920
1095983,875
1095984,731
1096084,1046
1096270,953
1096318,906
1096427,664
1096444,690
1096538,736
1096595,672
1096705,859
1096751,1062
1096792,812
1096865,1015
1097106,772
1097147,665
1097161,714
1097290,937
1097380,812
1097433,812
1097434,875
1097472,859
1097500,859
1097509,953
1097526,109
1097540,1234
1097678,828
1097727,724
1098024,899
1098036,792
1098054,972
1098057,774
1098354,2955
1098542,802
1098616,1173
1098723,765
1098798,892
1098815,796
1098864,906
1099016,799
1099059,712
1099066,812
1099077,765
1099155,803
1099174,721
1099421,1140
1099496,125
1099502,890
1099581,814
1099587,1140
1099741,859
1099768,1156
1099778,843
1099833,843
1099980,953
1099987,828
1100040,906
1100109,906
1100137,843
1100162,1125
1100170,1171
1100273,1033
1100304,883
1100431,1011
1100570,970
1100574,843
1100606,453
1100676,1218
1100739,3609
1100779,1671
1100890,1890
1100963,2484
1101174,750
1101260,859
1101281,765
1101287,812
1101410,796
1101455,750
1101599,984
1101700,921
1101711,1046
1101720,765
1101732,812
1101953,828
1101972,859
1102043,765
1102081,750
1102093,765
1102102,765
1102210,775
1102441,890
1102456,968
1102464,796
1102466,843
1102509,921
1102529,968
1102763,890
1102767,812
1102859,828
1102936,1625
1103057,812
1103092,62
1103297,875
1103323,828
1103350,890
1103394,828
1103428,777
1103452,806
1103466,713
1103491,979
1103534,921
1103568,890
1103650,812
1103760,671
1104081,1062
1104098,1000
1104275,696
1104452,786
1104519,2140
1104535,793
1104548,1036
1104579,792
1104587,808
1104806,695
1104880,813
1104927,703
1104929,1156
1104951,1234
1104953,1453
1104955,1703
1104960,1218
1104979,1140
1104985,890
1105055,859
1105080,953
1105106,796
1105200,796
1105277,832
1105279,953
1105363,773
1105442,769
1105568,773
1105667,1031
1105764,921
1105802,890
1105927,968
1106161,953
1106170,894
1106172,828
1106192,937
1106468,907
1106485,893
1106493,968
1106773,1170
1106824,1053
1106833,1203
1106836,1346
1106838,1286
1106840,1239
1106868,849
1106979,937
1107171,4218
1107705,792
1107762,751
1107770,923
1107950,859
1108249,796
1108343,796
1108407,875
1108513,843
1108546,752
1108612,1093
1108636,1437
1108667,828
1108670,969
1108795,694
1108818,792
1109066,694
1109078,787
1109119,696
1109237,738
1109499,737
1109670,843
1109676,890
1109735,1140
1109943,712
1110108,724
1110273,796
1110538,1484
1110541,812
1110705,1281
1110718,828
1110727,765
1110788,757
1110861,693
1111035,810
1111046,863
1111081,738
1111160,866
1111248,723
1111501,822
1111575,675
1111697,906
1111737,1847
1111750,2522
1111819,2218
1112047,700
1112135,844
1112219,1390
1112242,796
1112328,937
1112419,796
1112442,953
1112522,1000
1112551,765
1112779,874
1112783,851
1112790,875
1112794,774
1112868,814
1112894,778
1113026,1078
1113044,890
1113102,984
1113140,906
1113145,937
1113171,1046
1113298,906
1113351,3437
1113644,954
1113735,766
1113790,796
1113934,781
1114052,846
1114108,874
1114122,874
1114286,728
1114403,809
1114566,711
1114635,733
1114737,804
1114878,817
1114896,922
1114982,829
1115107,796
1115147,1000
1115173,890
1115552,789
1115620,859
1115628,968
1115741,781
1115918,828
1115955,953
1116269,852
1116275,731
1116679,780
1116704,750
1116712,763
1116715,745
1116848,859
1116867,812
1116908,1421
1116961,828
1117296,987
1117301,846
1117340,745
1117421,905
1117430,951
1117526,840
1117599,664
1117827,2609
1117939,4429
1118023,5245
1118095,3521
1118145,933
1118161,976
1118170,886
1118381,650
1118403,684
1118568,681
1118616,649
1118619,662
1118887,828
1118924,781
1119015,859
1119090,865
1119135,843
1119243,781
1119454,983
1119625,881
1119641,1156
1119643,1200
1119645,1333
1119650,1387
1119687,917
1119693,850
1119721,1021
1119916,698
1119960,780
1120141,744
1120244,814
1120322,762
1120445,906
1120524,1093
1120539,734
1120578,1390
1120606,968
1120729,828
1120806,843
1120910,937
1120962,984
1121017,1106
1121021,786
1121212,93
1121234,683
1121240,700
1121279,845
1121509,828
1121532,916
1121586,921
1121643,812
1121699,797
1121792,796
1121799,750
1121891,1005
1121909,715
1122104,968
1122184,771
1122355,784
1122432,788
1122481,968
1122663,843
1122706,875
1122717,812
1122775,829
1122993,753
1123053,118
1123110,124
1123301,1062
1123371,969
1123410,906
1123418,922
1123642,843
1123660,812
1123667,843
1123709,782
1123822,682
1123829,780
1123960,783
1124184,684
1124242,1718
1124456,8254
1124865,803
1125040,835
1125056,680
1125195,840
1125436,1665
1125465,1069
1125491,875
1125524,949
1125526,112
1125535,796
1125701,812
1125751,828
1125948,954
1125999,875
1126151,921
1126155,843
1126191,1250
1126254,968
1126380,910
1126411,828
1126463,828
1126492,875
1126554,859
1126704,796
1126906,4703
1126959,1156
1127184,796
1127237,812
1127265,847
1127270,921
1127328,765
1127388,765
1127502,1062
1127525,1125
1127529,1046
1127545,1062
1127549,843
1127552,921
1127635,796
1127638,781
1127670,672
1128015,843
1128073,890
1128167,715
1128199,683
1128283,667
1128585,859
1128791,907
1128862,892
1128949,892
1128957,744
1129040,984
1129055,781
1129190,1109
1129195,812
1129216,796
1129288,750
1129364,844
1129414,812
1129441,875
1129760,776
1129825,1406
1129839,953
1129916,2337
1129989,1137
1130057,3194
1130077,852
1130115,875
1130195,974
1130263,2843
1130405,2169
1130467,1187
1130474,1250
1130617,1031
1130671,875
1130691,867
1130805,875
1130911,843
1130970,859
1130985,875
1130993,874
1131117,280
1131186,2842
1131311,808
1131345,693
1131414,843
1131530,812
1131887,938
1131968,3796
1131985,961
1132825,794
1133002,781
1133035,890
1133097,906
1133103,875
1133206,796
1133216,828
1133225,828
1133235,781
1133245,765
1133302,828
1133342,828
1133493,730
1133513,843
1133549,906
1133610,812
1133650,859
1133701,828
1133712,812
1134151,719
1134285,875
1134518,1562
1134635,875
1134638,875
1134681,781
1134719,781
1134756,1281
1134845,781
1134883,812
1134920,859
1135184,714
1135227,736
1135363,669
1135429,692
1135672,210
1135674,806
1135909,1017
1135919,1906
1135921,1500
1136009,953
1136011,765
1136111,730
1136149,769
1136191,834
1136212,747
1136272,1219
1136287,1190
1136361,2281
1136481,1015
1136497,1593
1136507,781
1136540,843
1136603,968
1136632,859
1136718,801
1136762,923
1136900,799
1136966,796
1136975,859
1136983,875
1137025,837
1137073,987
1137140,788
1137298,796
1137299,968
1137312,812
1137395,796
1137399,890
1137452,812
1137480,1109
1137670,815
1137735,860
1137808,7218
1138360,896
1138392,843
1138403,765
1138417,781
1138437,765
1138458,829
1138481,765
1138488,844
1138635,796
1138832,843
1138874,921
1138976,725
1139028,693
1139239,785
1139269,125
1139290,953
1139443,921
1139516,1656
1139524,1484
1139529,2187
1139534,1296
1139536,843
1139537,890
1139539,968
1139542,765
1139544,750
1139547,812
1139573,1093
1139576,843
1139589,1046
1139601,703
1139609,906
1139614,796
1139617,1015
1139620,1078
1139631,1906
1139635,890
1139760,665
1139807,870
1139817,781
1139969,937
1140264,1574
1140450,778
1140491,1297
1140565,843
1140576,968
1140772,796
1140799,736
1141034,968
1141181,955
1141292,828
1141332,1015
1141377,843
1141427,890
1141475,1062
1141506,951
1141566,1103
1141808,796
1141859,828
1141868,1218
1141960,2123
1142173,1828
1142299,1541
1142304,784
1142440,1039
1142484,4071
1142698,1007
1142947,796
1143035,796
1143178,855
1143258,670
1143458,724
1143492,766
1143862,753
1143889,769
1143895,776
1143923,871
1143936,735
1143941,890
1143959,706
1143961,713
1144001,718
1144067,807
1144120,921
1144211,781
1144341,875
1144345,812
1144470,703
1144578,1390
1144689,828
1145100,739
1145167,750
1145191,799
1145285,724
1145465,701
1145470,694
1145687,859
1145717,812
1145738,812
1145761,1000
1145831,921
1145874,937
1145933,1031
1145958,796
1146024,859
1146111,843
1146117,828
1146153,906
1146163,860
1146708,2000
1146903,727
1146938,904
1146978,715
1147028,777
1147168,798
1147210,856
1147230,921
1147349,830
1147359,1718
1147388,875
1147499,875
1147569,833
1147673,962
1147772,763
1147907,871
1147963,705
1148090,859
1148102,890
1148135,859
1148142,894
1148249,968
1148264,876
1148294,1000
1148327,1265
1148461,7359
1148527,2812
1148645,1062
1148677,927
1148730,901
1148733,818
1148754,845
1148794,724
1148814,799
1148847,1055
1148878,726
1149234,6471
1149280,732
1149303,705
1149356,703
1149460,906
1149527,781
1149537,877
1149630,765
1149637,750
1149694,774
1149804,736
1150056,1015
1150116,921
1150144,843
1150422,968
1150511,665
1150557,703
1150660,842
1150797,31
1150811,31
1150886,1203
1150920,1109
1151044,906
1151064,1015
1151194,724
1151288,738
1151333,811
1151423,891
1151537,812
1151559,892
1151606,859
1151789,140
1151828,765
1152013,785
1152018,839
1152019,701
1152248,760
1152421,680
1152423,692
1152605,2523
1152613,1109
1152675,859
1152835,1240
1152858,802
1153001,109
1153026,828
1153071,890
1153091,890
1153137,109
1153276,859
1153366,733
1153491,800
1153525,804
1153577,859
1153650,1125
1153686,1111
1153797,1281
1154173,792
1154433,1515
1154446,1392
1154566,781
1154582,890
1154632,875
1154811,843
1154822,890
1154938,828
1154948,859
1155070,828
1155083,844
1155216,969
1155445,771
1155651,692
1155654,685
1155792,843
1156217,750
1156225,812
1156274,868
1156539,664
1156711,932
1156909,688
1156924,716
1156927,805
1156941,773
1156981,762
1157037,828
1157197,885
1157198,893
1157202,817
1157382,1036
1157472,2984
1157516,909
1157527,682
1157635,674
1157677,817
1157722,699
1157779,741
1157864,754
1157893,746
1157969,697
1157974,711
1158017,725
1158049,641
1158158,937
1158210,1078
1158275,1078
1158311,796
1158327,1406
1158406,828
1158464,809
1158637,828
1158668,812
1158963,147
1159156,2140
1159162,1687
1159196,1000
1159262,1290
1159297,2460
1159384,4002
1159420,940
1159537,834
1159588,741
1159635,114
1159643,669
1159712,979
1159786,906
1159873,812
1159909,781
1159950,1333
1159956,900
1160034,721
1160037,708
1160177,812
1160186,906
1160258,705
1160271,766
1160378,859
1160588,812
1160672,709
1160745,762
1160832,773
1160948,762
1160963,753
1160978,701
1160979,763
1161024,741
1161383,812
1161413,1015
1161458,1078
1161478,796
1161491,781
1161493,1109
1161569,789
1161590,691
1161780,719
1161815,669
1161816,727
1161850,801
1161952,2358
1161967,843
1161976,1319
1161977,968
1161982,875
1162153,972
1162309,793
1162359,661
1162390,666
1162618,890
1162634,843
1162680,937
1162687,859
1162749,859
1162795,828
1162958,906
1163039,875
1163168,921
1163216,875
1163263,748
1163393,871
1163397,937
1163532,939
1163546,961
1163573,883
1163623,789
1163829,686
1163941,750
1163949,716
1163963,928
1163980,729
1164009,953
1164047,925
1164063,1139
1164119,953
1164182,908
1164271,828
1164301,828
1164340,828
1164470,859
1164591,5203
1164624,968
1164641,984
1164688,994
1164689,1435
1164695,1009
1164706,1372
1164756,745
1164769,779
1164856,745
1165220,828
1165232,875
1165421,891
1165447,906
1165471,828
1165698,921
1166063,812
1166098,1875
1166141,875
1166501,708
1166506,752
1166513,115
1166561,755
1166709,1015
1166728,828
1166743,796
1166759,893
1166872,1125
1166889,765
1166897,625
1166898,890
1166903,781
1166904,890
1166909,765
1166979,1671
1166995,1390
1167002,906
1167009,1046
1167089,753
1167114,1022
1167224,773
1167331,720
1167360,772
1167399,841
1167470,713
1167748,781
1167838,782
1167881,943
1167933,803
1167937,736
1167989,718
1168018,778
1168119,120
1168135,699
1168275,976
1168361,861
1168399,797
1168615,848
1168620,896
1168772,714
1168845,718
1169087,2921
1169168,2029
1169193,2687
1169266,1000
1169337,666
1169413,1294
1169464,1375
1169499,812
1169611,859
1169650,875
1169726,828
1169817,828
1169885,939
1169896,953
1169953,939
1169997,826
1170104,967
1170113,688
1170119,819
1170135,939
1170154,728
1170187,707
1170199,712
1170267,810
1170295,812
1170337,859
1170339,796
1170388,843
1170408,796
1170444,828
1170580,859
1170615,906
1170621,906
1170738,921
1170743,812
1170801,62
1170802,578
1170949,937
1171162,3453
1171294,1494
1171309,1809
1171320,1404
1171476,882
1171599,2093
1171629,906
1171667,1906
1171676,1109
1171705,1129
1171862,1611
1171882,1156
1171898,1140
1172049,1017
1172317,744
1172368,761
1172391,109
1172398,843
1172405,796
1172427,845
1172483,1375
1172510,878
1172513,1578
1172805,874
1172895,767
1172981,762
1173009,706
1173166,599
1173188,806
1173190,662
1173204,570
1173215,593
1173238,522
1173252,1696
1173283,587
1173464,727
1173473,1604
1173476,756
1173607,890
1173801,877
1173813,921
1173871,921
1173887,984
1174209,777
1174381,830
1174424,795
1174430,895
1174523,744
1174535,668
1174574,702
1174650,1562
1174772,660
1174901,759
1174989,741
1175020,724
1175210,752
1175463,906
1175475,124
1175478,828
1175485,750
1175600,796
1175607,781
1175735,682
1175855,699
1175986,704
1176094,1087
1176191,3640
1176364,2390
1176409,784
1176424,684
1176426,743
1176577,781
1176667,652
1176697,1135
1176725,895
1176793,203
1176798,171
1177066,843
1177106,1075
1177180,804
1177395,156
1177396,859
1177469,1031
1177503,906
1177534,828
1177630,973
1177697,2062
1177714,812
1177742,937
1177748,1444
1177861,2952
1177865,1468
1178017,969
1178027,1004
1178060,1038
1178070,1071
1178075,860
1178229,1508
1178633,843
1178669,984
1178717,771
1178795,796
1178869,797
1178922,837
1178929,790
1179068,968
1179073,922
1179116,923
1179274,859
1179290,984
1179450,705
1179466,700
1179582,710
1179675,546
1179792,973
1180023,1328
1180119,1438
1180245,1031
1180291,1187
1180428,733
1180492,711
1180607,761
1180624,689
1180657,811
1180810,752
1181109,978
1181118,816
1181128,726
1181256,114
1181258,876
1181262,1723
1181278,824
1181398,921
1181520,906
1181543,859
1181743,875
1181792,984
1181833,890
1182003,875
1182050,4921
1182226,958
1182345,968
1182451,859
1182456,923
1182769,862
1183053,843
1183066,1031
1183153,921
1183169,2343
1183177,1171
1183250,1187
1183260,1046
1183389,828
1183533,890
1183577,968
1183593,1095
1183609,1046
1183626,1062
1183628,1015
1183671,875
1183690,993
1183778,853
1183783,790
1183844,1017
1183867,1656
1183927,937
1183988,968
1184057,791
1184063,699
1184705,1115
1184712,791
1184965,845
1184985,970
1184998,860
1185008,843
1185027,984
1185036,1078
1185198,878
1185235,812
1185288,818
1185312,890
1185324,890
1185522,921
1185545,846
1185554,843
1185676,953
1185738,812
1186172,953
1186265,828
1186321,781
1186453,828
1186701,724
1186746,752
1186880,737
1187083,762
1187319,2809
1187372,4093
1187465,1968
1187522,743
1187626,826
1187681,674
1187730,703
1187757,771
1187764,801
1187818,728
1187888,1109
1187947,1000
1188071,1172
1188130,1015
1188233,906
1188300,828
1188443,828
1188454,906
1188470,984
1188555,749
1188567,1190
1188665,843
1188668,828
1188682,796
1188704,1421
1188716,843
1188723,828
1188809,890
1188856,828
1188902,1718
1188969,1109
1188996,875
1189049,1500
1189058,875
1189112,906
1189231,843
1189267,843
1189364,937
1189379,1941
1189390,2619
1189552,812
1189644,1273
1189763,1009
1189799,830
1190052,921
1190117,535
1190481,3328
1190600,703
1190623,888
1190650,694
1190845,749
1190942,843
1190970,843
1190984,828
1191091,734
1191107,765
1191125,812
1191228,765
1191248,796
1191301,812
1191345,843
1191399,730
1191567,1343
1191697,836
1191779,752
1191899,921
1191955,875
1192160,804
1192184,984
1192194,687
1192234,832
1192463,798
1192694,875
1192786,828
1192851,1171
1192910,812
1192914,922
1193006,728
1193394,944
1193474,871
1193693,1000
1193925,731
1193942,705
1193958,706
1193972,804
1194255,1453
1194464,926
1194496,718
1194754,1031
1194793,861
1194812,843
1194863,906
1194950,847
1195001,921
1195025,856
1195043,775
1195053,796
1195256,890
1195267,977
1195322,1001
1195394,805
1195516,1093
1195543,1046
1195590,1156
1195634,828
1195651,859
1195670,3394
1195759,2109
1196111,875
1196131,746
1196159,740
1196209,795
1196486,937
1196513,812
1196679,1000
1196760,921
1196813,859
1196858,921
1196930,859
1196943,812
1196952,109
1196985,828
1197107,801
1197149,684
1197274,875
1197348,15
1197352,984
1197443,984
1197623,705
1197883,796
1197916,718
1197934,1062
1198006,779
1198025,919
1198392,1017
1198402,812
1198406,829
1198749,859
1199038,119
1199344,702
1199448,796
1199547,1046
1199668,906
1199849,2015
1199868,843
1199908,734
1200250,2484
1200271,1109
1200315,906
1200472,797
1200501,984
1200514,828
1200611,984
1200630,1062
1200662,937
1200674,921
1200706,875
1200728,578
1200765,828
1200781,937
1200793,843
1200952,875
1201000,859
1201129,751
1201187,767
1201389,828
1201423,921
1201458,906
1201554,1146
1201562,1125
1202080,781
1202229,1609
1202308,2140
1202338,812
1202360,859
1202489,691
1202508,757
1202513,762
1202522,878
1202573,906
1202641,843
1202711,906
1202873,890
1202892,859
1202995,890
1203368,755
1203542,906
1203554,921
1203589,968
1203633,1125
1203956,797
1203976,1015
1203991,937
1204003,937
1204267,954
1204320,860
1204373,876
1204406,859
1204446,734
1204496,781
1204525,921
1204818,812
1204902,734
1204962,886
1205008,722
1205120,785
1205388,953
1205402,927
1205515,2484
1205627,5187
1205807,971
1205819,1303
1205930,968
1205934,1421
1206174,437
1206179,906
1206214,781
1206431,984
1206512,1109
1206656,805
1206772,812
1206818,828
1206850,1218
1207035,1242
1207207,843
1207211,921
1207249,843
1207350,1410
1207411,890
1208251,2453
1208329,1210
1208362,1656
1208365,1343
1208715,890
1208764,850
1208797,823
1208841,947
1208857,716
1208866,828
1208879,773
1208944,790
1209053,890
1209092,859
1209284,1000
1209300,1156
1209347,812
1209458,707
1209465,2322
1209508,796
1209557,724
1209860,1130
1209968,968
1210156,3296
1210205,736
1210287,1031
1210407,806
1210535,890
1210636,3519
1210698,812
1210701,843
1210753,1000
1210758,781
1210861,1125
1210892,765
1210900,1887
1211021,812
1211209,2437
1211256,745
1211478,8378
1211504,715
1211671,906
1211672,1109
1211875,843
1211880,875
1211915,796
1211989,687
1212003,828
1212022,875
1212031,734
1212102,843
1212203,750
1212257,859
1212293,953
1212341,828
1212386,828
1212422,812
1212441,834
1212539,796
1212546,781
1212726,812
1212762,796
1212781,813
1212862,1193
1212863,812
1212894,859
1212956,859
1212975,828
1212989,828
1213059,1062
1213146,843
1213158,890
1213183,750
1213233,781
1213275,921
1213360,751
1213453,735
1213526,1345
1213530,782
1213583,751
1213665,813
1213740,845
1213897,766
1213902,735
1213907,782
1214027,693
1214079,781
1214159,891
1214204,724
1214236,875
1214337,664
1214345,849
1214573,875
1214677,1093
1214735,875
1215143,791
1215189,665
1215193,712
1215272,751
1215344,714
1215380,937
1215523,754
1215675,860
1215777,781
1215970,812
1216054,1064
1216099,747
1216115,772
1216276,965
1216739,754
1216758,772
1216883,882
1216924,713
1216934,735
1216944,694
1217139,666
1217300,705
1217308,896
1217336,1463
1217490,717
1217541,722
1217545,739
1217590,766
1217668,1078
1217699,1203
1217803,906
1217845,875
1218045,1015
1218099,1140
1218115,874
1218165,877
1218221,1015
1218236,953
1218303,921
1218326,765
1218480,845
1218494,854
1218556,830
1218650,804
1218765,796
1218812,1046
1218838,937
1218940,890
1219023,828
1219189,3450
1219267,921
1219278,890
1219380,1406
1219435,1515
1219480,1203
1219596,2437
1219651,968
1219773,1218
1220010,953
1220111,2187
1220163,1343
1220485,814
1220652,812
1220788,1172
1220896,801
1221092,828
1221107,1532
1221220,798
1221364,937
1221642,668
1221947,674
1222078,1593
1222109,985
1222182,859
1222208,953
1222282,968
1222516,724
1222555,720
1222694,751
1222748,824
1222810,848
1222835,755
1222840,715
1222918,818
1223061,835
1223133,690
1223215,732
1223358,875
1223410,1394
1223447,796
1223563,670
1223606,659
1223860,674
1223939,944
1223955,703
1223956,626
1224039,897
1224047,1006
1224145,1078
1224199,890
1224459,843
1224464,875
1224503,125
1224596,939
1224626,724
1224694,838
1224771,815
1224807,732
1224841,734
1224852,734
1224928,740
1224949,844
1225291,1437
1225408,4734
1225709,890
1225852,1031
1225990,10279
1225997,1609
1226043,728
1226245,2078
1226254,781
1226392,875
1226985,726
1227162,766
1227205,720
1227218,776
1227239,695
1227251,708
1227263,704
1227303,921
1227307,859
1227586,1433
1227650,875
1227658,1079
1227719,746
1227759,709
1227770,694
1227792,663
1227808,785
1227902,1236
1227998,782
1228055,969
1228084,953
1228177,929
1228322,907
1228395,772
1228451,794
1228499,906
1228523,1078
1228604,719
1228810,708
1228883,775
1229164,2471
1229262,698
1229312,763
1229363,699
1229495,937
1229543,890
1229648,890
1229651,765
1229728,875
1229736,109
1229753,922
1229764,765
1229897,1031
1229903,797
1229911,781
1230006,859
1230025,1031
1230105,874
1230129,906
1230170,890
1230189,812
1230261,770
1230385,796
1230426,795
1230492,753
1230576,875
1230655,859
1230661,844
1230773,892
1230788,937
1230791,828
1230870,1187
1231015,875
1231022,875
1231200,953
1231229,906
1231353,890
1231441,953
1231464,1398
1231508,1093
1231543,875
1231605,984
1231638,843
1231654,968
1231880,2031
1232153,2062
1232225,1093
1232299,1401
1233134,937
1233210,906
1233214,796
1233243,906
1233337,860
1233628,781
1233888,734
1233975,765
1233979,843
1234325,749
1234391,671
1234555,828
1234582,844
1234777,1453
1234813,890
1234961,812
1235051,875
1235132,776
1235243,203
1235283,877
1235362,828
1235374,796
1235497,875
1235736,757
1236045,921
1236112,800
1236369,1069
1236478,1978
1236710,718
1236712,468
1236807,984
1236810,843
1236934,890
1237259,784
1237305,1071
1237458,875
1237476,812
1237572,1927
1237619,922
1237796,861
1237811,1069
1237862,859
1237905,880
1237942,984
1237993,1156
1238160,109
1238241,828
1238269,859
1238280,875
1238291,828
1238303,906
1238324,3859
1238376,757
1238388,664
1238489,1234
1238770,958
1238872,715
1238898,809
1238967,921
1239042,859
1239056,984
1239060,1000
1239162,1156
1239433,803
1239615,1392
1239658,922
1239743,797
1239775,1797
1239841,707
1239909,788
1240049,703
1240061,953
1240074,953
1240085,861
1240129,722
1240416,827
1240433,745
1240582,769
1240878,1951
1241034,1203
1241084,1140
1241142,833
1241427,890
1241483,1343
1241571,812
1241593,847
1241637,890
1241695,865
1241753,998
1241787,816
1241884,802
1241929,921
1242127,2078
1242244,1187
1242321,874
1242499,1421
1242585,980
1242761,691
1242772,757
1242782,713
1242797,717
1242860,953
1242943,812
1243098,843
1243142,1308
1243300,892
1243352,937
1243602,753
1243616,1572
1243645,708
1243646,721
1243693,790
1243973,2171
1244034,844
1244219,844
1244328,799
1244405,1906
1244532,668
1244551,828
1244576,788
1244630,754
1244755,765
1244766,906
1244788,673
1244795,737
1244824,828
1244893,756
1244907,672
1245131,718
1245184,677
1245407,828
1245452,875
1245455,1437
1245471,812
1245504,890
1245571,812
1245654,748
1245672,734
1245785,689
1245797,923
1246041,917
1246121,736
1246146,883
1246225,132
1246319,781
1246421,812
1246469,829
1246483,790
1246508,1421
1246541,3529
1246550,1413
1246601,1453
1246614,919
1246673,2859
1246716,984
1246738,1000
1246921,1265
1246927,1390
1247145,906
1247167,943
1247267,759
1247291,113
1247297,747
1247383,1188
1247408,781
1247417,125
1247418,921
1247452,1609
1247456,937
1247942,875
1248125,727
1248127,678
1248252,688
1248272,731
1248281,706
1248305,843
1248508,781
1248598,843
1248915,875
1248968,971
1248975,892
1248989,1018
1248998,891
1249009,968
1249026,125
1249028,972
1249124,859
1249394,843
1249666,875
1249669,781
1249759,926
1249762,711
1249866,812
1249976,661
1250030,806
1250086,816
1250287,787
1250323,744
1250679,745
1250706,725
1250753,620
1250780,722
1250827,906
1250902,765
1250911,796
1250979,876
1251114,2775
1251182,893
1251352,2031
1251566,725
1251588,675
1251644,710
1251701,875
1251725,1390
1251737,3656
1251814,900
1251941,890
1252034,829
1252095,781
1252180,906
1252270,1281
1252296,890
1252367,995
1252368,883
1252371,997
1252616,786
1252711,828
1252746,1062
1252809,1156
1253029,2031
1253084,906
1253126,890
1253169,906
1253300,1062
1253360,921
1253454,937
1253478,828
1253620,1390
1253627,859
1253629,890
1253699,921
1253941,1109
1254204,750
1254338,791
1254352,729
1254361,906
1254963,686
1254984,778
1254998,777
1255248,906
1255271,926
1255337,968
1255421,895
1255600,906
1255690,875
1255741,1890
1255878,1062
1255945,906
1255948,1515
1256000,812
1256030,781
1256167,1362
1256188,734
1256211,786
1256342,1091
1256462,843
1256569,921
1256599,958
1256670,793
1256691,812
1256730,776
1256920,727
1256963,738
1257363,2344
1257372,1327
1257397,977
1257514,2479
1257665,733
1257759,2593
1257823,1203
1257864,1511
1257994,843
1258061,1015
1258078,921
1258083,906
1258363,819
1258535,882
1258723,1398
1258767,1582
1259098,953
1259101,861
1259193,1468
1259223,937
1259226,953
1259356,843
1259418,796
1259436,875
1259491,1531
1259540,1015
1259619,828
1259723,1015
1259817,1078
1259840,1094
1259898,781
1260086,820
1260227,738
1260249,799
1260264,698
1260462,771
1260505,684
1260561,755
1260728,781
1260745,792
1260772,843
1260904,675
1261071,817
1261222,824
1261229,722
1261382,813
1261482,890
1261503,878
1261580,731
1261596,726
1261771,761
1261811,796
1261905,843
1262010,921
1262119,859
1262544,720
1262569,892
1262582,922
1262717,778
1262753,525
1262951,778
1263034,701
1263236,1271
1263319,685
1263339,898
1263465,978
1263657,1084
1263716,2218
1263752,1984
1263799,690
1263839,707
1263923,781
1263948,233
1263951,690
1264074,677
1264318,781
1264382,765
1264416,1314
1264447,875
1264506,765
1264515,861
1264539,812
1264701,859
1264709,843
1264747,812
1264829,817
1264864,708
1265004,674
1265094,780
1265138,1140
1265229,796
1265241,796
1265245,890
1265356,1343
1265464,4771
1265504,8949
1265529,1125
1265560,828
1265809,781
1265928,750
1266135,782
1266312,890
1266320,734
1266380,890
1266417,765
1266448,812
1266906,937
1266951,1265
1267017,781
1267023,906
1267040,812
1267052,843
1267069,812
1267289,744
1267297,1093
1267360,1064
1267551,859
1267611,891
1267617,812
1267674,890
1267750,782
1268043,829
1268364,922
1268398,1468
1268400,1546
1268426,1093
1268427,828
1268432,1109
1268438,1094
1268440,796
1268441,468
1268442,1156
1268464,842
1268652,827
1268702,694
1268756,824
1268795,701
1269268,1015
1269289,869
1269340,793
1269502,2738
1269526,998
1269564,875
1269594,813
1269611,1002
1269942,667
1270133,796
1270157,781
1270207,859
1270286,796
1270314,1531
1270607,817
1270618,790
1270720,812
1270721,843
1271025,1406
1271082,812
1271108,765
1271200,812
1271363,919
1271468,813
1271491,684
1271641,756
1271911,817
1272215,953
1272246,843
1272270,1421
1272575,911
1272691,797
1272802,921
1272868,1677
1272985,828
1272999,875
1273014,1035
1273058,1078
1273078,1359
1273079,1156
1273091,1515
1273092,1375
1273095,937
1273101,1125
1273104,1156
1273114,1062
1273156,1093
1273158,1125
1273160,765
1273162,968
1273231,813
1273356,797
1273472,829
1273518,755
1273595,806
1273730,757
1273893,1035
1273991,815
1274013,799
1274378,4331
1274399,984
1274478,888
1274596,4186
